1, 335665586
2, 299768964
3, 293821476
4, 297520634
5, 295898171
6, 295265821
7, 295848229
8, 294188417
9, 292383999
10, 292960941
11, 294767029
12, 295386054
13, 293457685
14, 294072337
15, 293440625
16, 292248780
17, 296186414
18, 294925125
19, 296903428
20, 295570849
21, 293634162
22, 293495629
23, 292462292
24, 292765228
25, 294411227
26, 294235766
27, 291250482
28, 292495412
29, 293427340
30, 294667719
31, 294091335
32, 294587271
33, 278484876
34, 276033164
35, 276729768
36, 276260384
37, 275457264
38, 275175584
39, 286795900
40, 284768944
41, 284668508
42, 284364328
43, 285012216
44, 283821664
45, 284435252
46, 283320368
47, 288932716
48, 281639252
49, 304448265
50, 300443222
51, 300609725
52, 299352668
53, 302848110
54, 300076328
55, 300733702
56, 300122437
57, 302864435
58, 298172321
59, 301609159
60, 298767218
61, 299267222
62, 296208956
63, 300487997
64, 297082973
65, 300600545
66, 297630063
67, 299348894
68, 297016601
69, 299677402
70, 296050962
71, 300239410
72, 295907075
73, 298228883
74, 295425682
75, 297779604
76, 296054405
77, 298377442
78, 295653490
79, 300841465
80, 296065459
81, 298730150
82, 295664485
83, 299287605
84, 295943395
85, 297994976
86, 294454076
87, 297373409
88, 295966915
89, 296902497
90, 294689654
91, 296623021
92, 294698727
93, 300023556
94, 294208817
95, 295839338
96, 295211868
97, 298170254
98, 294299631
99, 297288141
