1, 330796465
2, 341356996
3, 330109302
4, 330800173
5, 324575802
6, 321227879
7, 317368292
8, 321258607
9, 323338425
10, 328786151
11, 323181298
12, 327257184
13, 343490433
14, 319769182
15, 322916657
16, 327437276
17, 329351263
18, 327739527
19, 323610497
20, 322734109
21, 323275585
22, 334266314
23, 335972412
24, 336037194
25, 342170151
26, 358961264
27, 341855770
28, 340906301
29, 347030389
30, 348091112
31, 352484270
32, 342162042
33, 342681841
34, 341712247
35, 346351456
36, 345400876
37, 347322422
38, 345807276
39, 344788532
40, 341709038
41, 346389224
42, 346910451
43, 335411467
44, 334741482
45, 336431954
46, 336444606
47, 347847557
48, 352906184
49, 352379467
50, 337746908
51, 340781029
52, 339792892
53, 342141031
54, 347668278
55, 336957533
56, 332683585
57, 328190575
58, 345801494
59, 346066718
60, 338024179
61, 337965924
62, 337078346
63, 333780477
64, 329916076
65, 335932958
66, 334291207
67, 331670603
68, 332888885
69, 329320434
70, 331363471
71, 331318819
72, 336075362
73, 331713607
74, 332515985
75, 330662597
76, 332930317
77, 330755879
78, 331821264
79, 331341254
80, 330841666
81, 326974453
82, 334583377
83, 330179121
84, 333794574
85, 330646893
86, 340756885
87, 338107007
88, 341373702
89, 336176009
90, 328776444
91, 328040115
92, 338914020
93, 340761320
94, 330548927
95, 344631624
96, 339316123
97, 333025707
98, 332774138
99, 328922827
