1, 337160770
2, 342428387
3, 333384436
4, 334004506
5, 321003416
6, 317556100
7, 318035677
8, 317466194
9, 318886749
10, 318418387
11, 317136700
12, 316950418
13, 315851654
14, 316272166
15, 314859209
16, 326406342
17, 333567960
18, 331032028
19, 331892433
20, 330312898
21, 330729388
22, 339047061
23, 341187868
24, 339442292
25, 340610663
26, 338636819
27, 328802917
28, 328563778
29, 337777630
30, 339108599
31, 336431412
32, 343468601
33, 337815298
34, 337848306
35, 336656612
36, 339137609
37, 337808914
38, 339461929
39, 335941820
40, 335793321
41, 337987534
42, 337524206
43, 336848028
44, 336807037
45, 333958633
46, 333826084
47, 337199062
48, 337122731
49, 337830605
50, 336939401
51, 334006910
52, 337782060
53, 334323146
54, 351477173
55, 340957456
56, 334557438
57, 325280224
58, 329414694
59, 326064846
60, 329405460
61, 328438445
62, 329588000
63, 326434866
64, 327423976
65, 329146297
66, 328869855
67, 328202191
68, 327661412
69, 323969676
70, 334723020
71, 350027309
72, 341462142
73, 326869357
74, 328134794
75, 332302799
76, 352987470
77, 334296018
78, 330800772
79, 338028360
80, 330826264
81, 323385645
82, 336609529
83, 335160830
84, 327935800
85, 332321118
86, 336883887
87, 335629428
88, 324705749
89, 332330677
90, 327134759
91, 329551364
92, 338817357
93, 330846024
94, 327269821
95, 322531658
96, 328966240
97, 328111802
98, 347679733
99, 334583848
